,Average User Rating,User Rating Count,Price,Developer,Age Rating,Languages,Size,Primary Genre,Genres,game_age
471,4.0,107.0,0.0,4.25,4,7.232519398050206,30312448,4.034268849726357,118.43837124168752,2870
472,4.0,531.0,0.0,4.25,4,7.232519398050206,30312448,4.034268849726357,118.43837124168752,2862
473,4.5,1985.0,0.0,4.5,4,232.9297278317861,72999936,4.034268849726357,121.66824415419111,2925
474,3.0,5867.0,0.0,3.5,9,113.20825722119201,18796544,4.034268849726357,144.21633300568493,1030
475,4.5,8409.0,2.99,4.294117647058823,4,7.232519398050206,24138752,4.034268849726357,76.04903832580754,2432
476,2.0,5.0,0.0,2.0,9,7.232519398050206,57758720,4.034268849726357,69.38302426401235,2274
477,3.0,15.0,0.99,3.0,4,7.232519398050206,23207936,4.034268849726357,144.21633300568496,2165
478,2.5,30.0,0.0,3.265610616753605,4,7.232519398050206,13279232,4.034268849726357,121.66824415419111,1116
479,4.5,12.0,0.99,4.265610616753605,4,46.97624322805318,7204864,4.034268849726357,75.5861924569405,1489
480,2.5,243.0,0.0,3.5218548634550473,4,7.232519398050206,45953024,4.034268849726357,121.66824415419111,2948
481,2.5,243.0,0.0,3.5218548634550473,4,7.232519398050206,45953024,4.034268849726357,121.66824415419111,2948
482,4.5,3330.0,0.99,4.040863171808247,9,7.232519398050206,44702166,4.034268849726357,75.35168176460985,611
483,4.0,346.0,4.99,3.7832013270942006,4,139.780818856533,171450368,4.034268849726357,88.48240878655064,2428
484,3.0,27.0,0.0,3.25,12,7.232519398050206,84501159,4.034268849726357,75.35168176460985,167
485,3.5,140.0,0.0,3.5,4,113.30479808647678,5956608,4.034268849726357,72.61289717651596,2875
486,3.5,115.0,0.0,3.25,12,7.232519398050206,101755824,4.034268849726357,75.35168176460985,190
487,4.0,25.0,0.0,3.8333333333333335,4,7.232519398050206,24873984,4.034268849726357,72.61289717651596,2523
488,4.5,141.0,0.99,4.25,4,7.232519398050206,20115456,4.034268849726357,95.1609860280098,1520
489,4.5,552.0,0.99,4.088536872251201,4,7.232519398050206,102590464,4.034268849726357,118.43837124168752,2590
490,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,5841920,4.034268849726357,111.5461449774768,2392
491,2.5,32.0,0.0,3.838536872251202,12,7.232519398050206,24981103,4.034268849726357,124.40702874228501,0
492,3.0,12.0,0.0,3.6770737445024033,4,7.232519398050206,8323072,4.034268849726357,121.66824415419111,1618
493,3.0,5.0,0.0,3.0,4,60.57600718470649,54369280,4.034268849726357,111.08329910860976,809
494,3.5,119.0,0.0,3.985294117647059,9,87.08308868456305,47373632,4.034268849726357,121.66824415419111,55
495,4.0,1841.0,0.99,4.166666666666667,4,7.232519398050206,35151872,4.034268849726357,118.43837124168752,1285
496,4.0,160.0,0.0,4.25,12,7.232519398050206,14290626,4.034268849726357,88.48240878655065,153
497,4.5,84.0,2.99,4.25,9,33.81086363034295,29290496,4.034268849726357,124.64153943461565,2283
498,3.5,941.0,0.0,3.5,9,7.232519398050206,20304441,4.034268849726357,144.21633300568496,206
499,4.0,12.0,0.0,3.5,4,7.232519398050206,40961352,4.034268849726357,121.66824415419111,0
500,4.5,3455.0,0.99,4.277777777777778,12,20.569957945514595,50769920,4.034268849726357,124.64153943461565,2793
501,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,153.23331094515922,28649472,4.034268849726357,75.5861924569405,2582
502,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,598016,4.034268849726357,72.61289717651596,2191
503,3.0,6.0,0.0,3.8839039144347516,4,7.232519398050206,28079104,4.034268849726357,121.66824415419111,2404
505,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,20.569957945514595,2378647,4.034268849726357,72.61289717651596,0
506,4.0,172.0,0.0,4.0,4,7.232519398050206,51535872,4.034268849726357,112.22032646617328,2876
507,4.5,15468.0,0.0,4.510407077835737,9,60.44909461049187,169856000,4.034268849726357,144.21633300568496,2968
508,4.5,41024.0,0.0,4.416666666666667,9,7.232519398050206,11283887,4.034268849726357,85.61543118157815,840
509,2.0,1675.0,0.0,3.25,4,7.232519398050206,3198976,4.034268849726357,75.5861924569405,1269
510,5.0,39.0,0.0,4.253902654188401,9,33.79816226830917,14527116,4.034268849726357,95.1609860280098,425
511,4.5,180.0,1.99,4.253902654188401,9,33.79816226830917,66781393,4.034268849726357,95.1609860280098,425
512,4.5,47.0,0.0,4.253902654188401,9,33.79816226830917,21481158,4.034268849726357,95.1609860280098,425
513,3.5,57.0,11.99,3.5,4,47.1800072668397,423871488,4.034268849726357,137.5377557642258,1842
514,4.5,9418.0,0.0,4.0,4,179.4182331270213,220413952,4.034268849726357,69.38302426401235,3129
515,4.5,574.0,4.99,4.342105263157895,4,73.80741347865593,183409664,4.034268849726357,137.5377557642258,2123
516,4.03122123350721,3581.406259588831,2.99,3.3489439500869387,4,7.232519398050206,4723712,4.034268849726357,118.43837124168749,2922
517,3.5,733.0,0.0,3.5,12,7.232519398050206,31388320,4.034268849726357,124.40702874228501,587
518,4.5,538.0,0.99,3.985294117647059,9,60.78509381873502,30947328,4.034268849726357,121.66824415419111,2636
519,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,12695552,4.034268849726357,111.08329910860976,2948
520,4.0,5113.0,0.0,4.416666666666667,9,7.232519398050206,8201413,4.034268849726357,125.1043853034827,841
521,4.5,513.0,2.99,3.5967248206432005,4,7.232519398050206,23708672,4.034268849726357,124.64153943461565,2551
522,3.5,820.0,0.0,3.5,4,7.232519398050206,66686012,4.034268849726357,75.5861924569405,841
523,4.0,114.0,0.0,3.7832013270942006,4,139.780818856533,82959360,4.034268849726357,88.48240878655065,2393
524,4.03122123350721,3581.406259588831,0.0,3.3489439500869387,4,7.232519398050206,9157632,4.034268849726357,118.43837124168749,2102
525,2.0,53.0,0.0,2.25,4,7.232519398050206,19180544,4.034268849726357,124.64153943461565,1788
526,2.5,29.0,0.0,2.25,4,7.232519398050206,8567808,4.034268849726357,137.5377557642258,1798
527,4.0,610.0,0.0,3.5967248206432005,4,7.232519398050206,29645824,4.034268849726357,124.64153943461565,2550
528,4.5,21.0,0.0,4.5,4,7.232519398050206,2703360,4.034268849726357,125.00922402558379,1126
529,3.5,8.0,2.99,3.25,9,7.232519398050206,33408000,4.034268849726357,72.61289717651596,2450
530,4.0,575.0,0.0,3.5,12,7.232519398050206,31687274,4.034268849726357,124.40702874228501,717
531,2.5,109.0,0.0,3.0,9,7.232519398050206,13119602,4.034268849726357,124.64153943461565,14
532,3.5,74.0,0.0,3.5,4,7.232519398050206,2052096,4.034268849726357,108.1100038281852,1049
533,4.03122123350721,3581.406259588831,0.0,3.765610616753605,4,7.232519398050206,31424512,4.034268849726357,134.67077815925327,1270
534,3.5,701.0,0.0,3.5967248206432005,4,7.232519398050206,15311872,4.034268849726357,124.64153943461565,2422
535,4.0,17.0,0.0,3.838536872251202,12,7.232519398050206,14916751,4.034268849726357,124.40702874228501,0
536,3.0,32290.0,0.0,3.25,4,7.232519398050206,13466624,4.034268849726357,124.64153943461565,2608
537,4.5,14.0,0.0,4.5,4,7.232519398050206,29096960,4.034268849726357,72.61289717651596,2542
538,3.0,58.0,0.0,3.0,4,7.232519398050206,18592360,4.034268849726357,124.64153943461565,714
539,4.0,424.0,2.99,3.5967248206432005,4,7.232519398050206,9819136,4.034268849726357,124.64153943461565,2422
540,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,12609536,4.034268849726357,85.27532605000758,2934
541,1.0,15.0,0.0,1.0,4,7.232519398050206,409570,4.034268849726357,121.66824415419111,771
542,1.0,15.0,0.0,1.0,4,7.232519398050206,409570,4.034268849726357,121.66824415419111,771
543,3.5,49.0,0.0,3.5,4,7.232519398050206,3750576,4.034268849726357,137.5377557642258,0
545,4.0,167.0,0.99,4.0,4,20.569957945514595,50941952,4.034268849726357,124.32520916272375,1303
546,4.5,70.0,0.0,4.5,9,7.232519398050206,41119463,4.034268849726357,49.77821939833832,531
547,4.0,37.0,0.0,4.0,4,245.57004861470722,3123405,4.034268849726357,111.67093132332437,283
548,4.0,10.0,0.0,4.0,4,7.232519398050206,58437632,4.034268849726357,75.5861924569405,2742
549,2.0,13.0,0.0,3.1328053083768026,4,7.232519398050206,1179286,4.034268849726357,124.64153943461565,332
550,1.5,10.0,0.0,1.5,4,7.232519398050206,10027008,4.034268849726357,124.64153943461565,1401
551,4.5,689.0,2.99,3.985294117647059,9,60.78509381873502,60491776,4.034268849726357,121.66824415419111,2615
552,3.5,498.0,0.0,3.9,4,7.232519398050206,84131840,4.034268849726357,124.64153943461565,1660
553,4.5,14777.0,0.0,4.34374041116907,4,7.232519398050206,139816960,4.034268849726357,118.43837124168752,2888
554,4.03122123350721,3581.406259588831,0.99,3.6503672522246084,4,7.232519398050206,26283008,4.034268849726357,137.5377557642258,2464
555,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,20.569957945514595,5775360,4.034268849726357,72.61289717651596,1659
556,2.5,17.0,0.0,2.5,12,7.232519398050206,49848517,4.034268849726357,144.21633300568493,19
557,4.0,124.0,0.0,4.0,4,7.232519398050206,73899008,4.012283764002837,108.78740182150707,3069
558,4.0,265.0,0.0,4.088536872251201,4,7.232519398050206,109746176,4.034268849726357,118.43837124168752,2579
559,4.0,1017.0,0.0,4.0,4,7.232519398050206,7913472,4.034268849726357,75.5861924569405,1126
560,4.0,17.0,2.99,3.5967248206432005,4,7.232519398050206,3580928,4.034268849726357,124.64153943461565,2418
561,2.0,9.0,0.0,2.0,9,7.232519398050206,5333905,4.034268849726357,88.48240878655065,0
562,2.0,312.0,0.0,3.5967248206432005,4,7.232519398050206,6435840,4.034268849726357,124.64153943461565,2419
563,4.0,179.0,0.99,4.088536872251201,4,20.83760594994553,86999040,4.034268849726357,118.43837124168752,2545
564,5.0,12774.0,4.99,4.75,9,7.232519398050206,62007296,4.034268849726357,75.35168176460985,2159
565,4.0,526.0,0.99,4.0,4,7.232519398050206,5010544,4.034268849726357,49.77821939833832,0
566,3.0,84.0,0.0,2.75,4,20.501606741702375,27556652,4.034268849726357,75.5861924569405,292
567,2.5,125.0,0.0,2.75,4,20.501606741702375,24527694,4.034268849726357,124.64153943461565,292
568,4.0,50.0,0.0,4.0,4,33.9708066710437,29192192,4.034268849726357,75.5861924569405,1776
569,4.0,552.0,0.0,4.0,4,7.232519398050206,37572608,4.034268849726357,124.40702874228501,1162
570,3.5,201.0,0.0,3.5,12,7.232519398050206,8723252,4.034268849726357,124.40702874228501,688
571,4.0,103.0,0.0,4.0,4,7.232519398050206,22822912,4.034268849726357,124.64153943461565,959
572,3.5,263.0,0.0,3.5,4,7.232519398050206,16331458,4.034268849726357,137.5377557642258,322
573,3.5,136.0,0.0,3.5,9,7.232519398050206,52613120,4.034268849726357,75.5861924569405,832
574,4.0,496.0,2.99,3.5967248206432005,4,7.232519398050206,39838720,4.034268849726357,124.64153943461565,2502
575,3.5,576.0,0.0,3.5967248206432005,4,7.232519398050206,47139840,4.034268849726357,124.64153943461565,2502
576,4.5,790.0,5.99,3.875,9,7.232519398050206,40597504,4.034268849726357,118.43837124168752,2684
577,3.0,3909.0,0.0,3.25,17,431.62762371831445,131172352,4.034268849726357,88.48240878655065,2988
578,3.0,1018.0,0.0,4.0,4,126.73400884056456,10652411,4.034268849726357,75.35168176460985,727
579,4.03122123350721,3581.406259588831,0.99,3.6503672522246084,4,7.232519398050206,15377408,4.034268849726357,144.21633300568496,2438
580,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,60.313681775517566,9749504,4.034268849726357,111.76069710193161,1794
581,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,152.9632426591362,930816,4.066280072647062,111.35221255756329,2245
582,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,66145280,4.034268849726357,98.8335663760135,2072
584,4.03122123350721,3581.406259588831,0.99,3.6503672522246084,4,7.232519398050206,106615808,4.034268849726357,124.64153943461565,2497
585,4.0,25.0,0.99,3.75,4,7.232519398050206,13816832,4.034268849726357,75.5861924569405,2125
586,2.5,157.0,4.99,2.8333333333333335,4,7.232519398050206,73814016,4.034268849726357,108.42746257579586,2064
587,3.5,271.0,0.0,3.5,12,7.232519398050206,89993216,4.034268849726357,124.64153943461565,2762
588,2.5,330.0,0.0,3.5111504405382896,4,7.232519398050206,2516220,4.034268849726357,124.40702874228501,0
589,4.5,1174.0,2.99,4.625,9,73.71164748898066,19544803,4.034268849726357,75.35168176460985,123
590,4.03122123350721,3581.406259588831,0.0,3.5111504405382896,4,7.232519398050206,2050395,4.034268849726357,111.08329910860976,0
591,2.5,38.0,0.0,2.5,4,7.232519398050206,3944447,4.034268849726357,101.53135367028261,148
592,3.5,16.0,0.99,3.765610616753605,12,7.232519398050206,8273920,4.034268849726357,75.5861924569405,2274
593,3.0,19.0,0.0,2.8789026541884013,4,20.569957945514595,4449280,4.034268849726357,121.66824415419111,1760
594,4.5,371.0,0.0,4.3,12,20.569957945514595,82830336,4.034268849726357,95.16098602800979,2518
595,4.0,7.0,0.0,3.606244246701442,4,7.232519398050206,26068992,4.034268849726357,124.40702874228501,2848
596,3.5,275.0,0.0,3.75,4,7.232519398050206,17248256,4.034268849726357,124.64153943461565,1409
597,4.5,3548.0,0.0,4.5,4,232.05743115711113,115684352,4.034268849726357,144.21633300568496,3008
598,3.0,185.0,0.0,3.6818181818181817,4,153.14996249302973,96057079,4.034268849726357,137.5377557642258,525
599,4.5,18.0,0.0,4.5,4,7.232519398050206,289805,4.034268849726357,75.5861924569405,0
600,4.5,14789.0,0.0,4.5,9,7.232519398050206,24502272,4.034268849726357,124.40702874228501,1028
601,4.0,161.0,0.0,3.985294117647059,9,47.1800072668397,24142820,4.034268849726357,121.66824415419111,0
602,4.0,123.0,0.0,3.985294117647059,9,47.1800072668397,53060699,4.034268849726357,121.66824415419111,0
603,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,4643840,4.034268849726357,125.19093457746456,2043
604,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,4643840,4.034268849726357,125.19093457746456,2043
605,4.0,617.0,0.0,4.0,17,7.232519398050206,17531234,4.034268849726357,137.5377557642258,111
606,4.5,461.0,0.99,4.253902654188401,9,33.79816226830917,38953615,4.034268849726357,95.1609860280098,425
608,4.0,5.0,3.99,3.75,17,20.441719993846203,14589952,4.034268849726357,72.61289717651596,2692
609,4.03122123350721,3581.406259588831,0.0,4.34374041116907,9,20.441719993846203,2807707,3.920387374295861,124.40702874228501,729
610,4.5,3210.0,2.99,4.2,4,60.313681775517566,47837184,4.034268849726357,121.66824415419111,2072
611,5.0,6.0,0.0,5.0,4,7.232519398050206,17690170,4.034268849726357,75.5861924569405,12
612,4.0,599.0,0.0,4.0,9,7.232519398050206,19214839,4.034268849726357,144.21633300568496,176
613,4.5,6160.0,0.0,4.21874589050103,4,285.51623864212127,503759872,4.034268849726357,137.5377557642258,2904
614,4.0,686.0,0.0,4.088536872251201,4,20.83760594994553,95590400,4.034268849726357,118.43837124168752,2545
615,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,402186240,4.034268849726357,75.35168176460985,192
616,3.5,16.0,0.0,3.5,4,7.232519398050206,1375202,4.034268849726357,121.66824415419111,447
617,5.0,20923.0,7.99,4.625,4,33.53051426387824,43340800,4.034268849726357,72.61289717651596,3032
618,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,20.410600357794216,52939776,3.920387374295861,121.66824415419111,2273
619,3.5,698.0,0.0,3.5,4,47.14285343461669,139298816,4.034268849726357,124.40702874228501,2810
620,3.5,68.0,2.99,3.510407077835737,9,7.232519398050206,55430144,4.034268849726357,137.5377557642258,2514
621,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,7.232519398050206,4061693,4.034268849726357,49.77821939833832,741
622,4.0,538.0,0.0,4.0625,4,7.232519398050206,19522012,4.034268849726357,124.64153943461565,19
623,3.5,3154.0,0.0,3.5,4,47.076262520801116,89321472,4.034268849726357,121.66824415419111,2901
624,4.5,834.0,0.0,3.9,4,33.53051426387824,24945862,4.034268849726357,144.21633300568496,699
625,2.5,97.0,0.0,3.9656106167536054,4,7.232519398050206,144000000,4.034268849726357,101.9256054617797,2933
626,4.0,5.0,0.0,4.0,4,7.232519398050206,14287257,4.034268849726357,124.64153943461565,35
627,3.5,203.0,0.0,3.8333333333333335,4,7.232519398050206,30434304,4.034268849726357,72.61289717651596,2431
628,3.0,338.0,0.0,3.0,4,7.232519398050206,15328256,3.920387374295861,137.53775576422578,2354
629,4.0,142.0,0.0,3.5625,9,7.232519398050206,45227008,4.034268849726357,72.61289717651596,2519
630,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,18002944,4.034268849726357,105.18383137490792,2338
631,3.5,27.0,0.0,3.6818181818181817,4,126.51173151288081,31928390,4.034268849726357,137.5377557642258,0
632,4.0,23.0,0.0,3.6818181818181817,4,113.30253091708482,17518959,4.034268849726357,137.5377557642258,0
633,4.0,607.0,0.0,4.25,4,20.83760594994553,32487676,4.034268849726357,124.91045288356918,294
634,4.5,9.0,0.99,4.0,4,33.82737383778138,19858432,4.034268849726357,124.64153943461565,1945
635,3.5,333.0,0.0,3.5,4,7.232519398050206,14889932,4.034268849726357,137.5377557642258,294
636,4.5,19322.0,1.99,4.0,12,7.232519398050206,38559147,4.034268849726357,144.21633300568496,321
637,4.0,2582.0,2.99,4.294117647058823,4,7.232519398050206,164235264,4.034268849726357,76.04903832580754,2030
638,4.5,2931.0,0.0,4.333333333333333,4,7.232519398050206,51631104,4.034268849726357,124.64153943461565,2709
639,4.5,698.0,2.99,3.985294117647059,9,47.1800072668397,34198528,4.034268849726357,121.66824415419111,2537
640,4.5,698.0,2.99,3.985294117647059,9,47.1800072668397,34198528,4.034268849726357,121.66824415419111,2537
641,2.0,16.0,1.99,2.8789026541884013,4,20.569957945514595,40583168,4.034268849726357,121.66824415419111,1192
642,4.5,709.0,2.99,3.985294117647059,9,47.1800072668397,61742080,4.034268849726357,121.66824415419111,2532
643,3.5,23.0,0.99,4.0,4,33.82737383778138,27610112,4.034268849726357,124.64153943461565,1945
644,4.5,1361.0,4.99,4.75,9,153.5546252744453,141209600,4.034268849726357,72.61289717651596,2353
645,2.5,9.0,1.99,2.8789026541884013,4,20.569957945514595,39432192,4.034268849726357,121.66824415419111,1175
646,3.5,244.0,0.0,3.5,9,338.94284056787484,51228672,4.034268849726357,124.64153943461565,1435
647,4.0,8.0,0.99,3.75,4,7.232519398050206,55363584,4.034268849726357,104.88013091568162,2025
648,3.0,48.0,0.0,3.125,4,7.232519398050206,93532542,4.034268849726357,125.10438530348273,448
649,3.0,25.0,0.0,3.5,4,7.232519398050206,40899848,4.034268849726357,108.69763604289983,0
650,4.0,156.0,0.0,4.25,4,60.344801411569556,20283392,4.223206066716346,95.03517900643857,2777
651,3.5,56.0,0.0,3.125,4,7.232519398050206,95960305,4.034268849726357,125.10438530348273,431
652,2.5,6.0,0.99,2.8789026541884013,4,20.569957945514595,39604224,4.034268849726357,121.66824415419111,1186
653,4.5,2169.0,2.99,4.166666666666667,4,60.313681775517566,509799424,4.034268849726357,125.10438530348273,2281
654,4.0,204.0,0.0,3.8333333333333335,4,7.232519398050206,26561536,4.034268849726357,75.5861924569405,2407
655,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,7.232519398050206,31031391,4.034268849726357,75.35168176460985,34
656,4.0,1932.0,0.0,4.277777777777778,12,20.569957945514595,12764160,4.034268849726357,124.64153943461565,2685
657,4.0,2243.0,0.0,3.953122123350721,4,33.71080733749837,94828544,4.034268849726357,137.5377557642258,2554
658,3.5,7.0,0.0,3.75,4,7.232519398050206,10205035,4.034268849726357,75.5861924569405,0
659,3.5,605.0,0.0,3.25,17,431.62762371831445,135835648,4.034268849726357,88.48240878655065,2980
660,3.5,88.0,1.99,3.5,9,7.232519398050206,28120064,4.034268849726357,105.55752890900348,2980
661,4.5,55.0,0.99,3.0,9,7.232519398050206,14193664,4.034268849726357,137.5377557642258,2683
662,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,39514112,3.920387374295861,118.43837124168749,2849
663,4.0,51485.0,0.0,4.0,17,7.232519398050206,131874816,4.034268849726357,144.21633300568496,2736
664,4.5,648.0,3.99,4.5,4,7.232519398050206,113505280,4.034268849726357,121.66824415419111,2377
665,3.5,568.0,0.99,3.75,9,7.232519398050206,51644805,4.034268849726357,124.40702874228501,36
666,4.0,15.0,0.0,4.0,4,7.232519398050206,2211840,4.034268849726357,69.38302426401235,1246
667,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,30656512,4.034268849726357,111.08329910860975,2960
668,4.5,26.0,0.0,4.166666666666667,4,7.232519398050206,36798319,4.034268849726357,111.9398447722779,129
669,4.5,681.0,4.99,4.342105263157895,4,73.80741347865593,245374976,4.034268849726357,137.5377557642258,2917
670,3.5,49.0,0.0,3.0,4,7.232519398050206,15809718,4.034268849726357,134.67077815925327,0
671,4.5,141.0,0.0,3.875,4,153.41197240419842,48439106,4.034268849726357,124.40702874228501,381
672,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,17015808,4.034268849726357,72.61289717651596,1420
673,4.0,5755.0,6.99,3.9192684361256007,4,60.313681775517566,668668928,4.034268849726357,121.66824415419111,2913
674,3.5,102.0,0.0,3.5,9,7.232519398050206,16554609,4.034268849726357,88.48240878655064,0
675,4.5,357.0,2.99,4.277777777777778,12,7.232519398050206,12897280,4.034268849726357,124.64153943461565,1773
676,4.0,199.0,1.99,3.9166666666666665,12,113.28132636832927,61392896,4.034268849726357,72.61289717651596,2147
677,3.0,21.0,1.99,2.8789026541884013,4,7.232519398050206,4679680,4.034268849726357,121.66824415419111,1676
678,4.5,1157.0,0.0,4.510407077835737,12,7.232519398050206,75412602,4.034268849726357,144.21633300568496,374
679,4.5,17.0,0.0,4.5,9,20.441719993846203,17133371,4.034268849726357,95.16098602800979,211
680,3.5,62.0,0.0,4.007805308376803,4,7.232519398050206,43126784,4.034268849726357,75.5861924569405,856
681,3.5,38.0,0.0,3.5,4,33.9708066710437,14801992,4.034268849726357,88.48240878655064,7
682,4.5,5019.0,0.0,4.5,12,7.232519398050206,461504512,4.034268849726357,121.66824415419111,2149
683,4.5,1721.0,0.0,4.235294117647059,4,7.232519398050206,55476937,4.034268849726357,88.48240878655065,138
684,3.0,163.0,0.0,3.875,9,7.232519398050206,29739008,4.034268849726357,118.43837124168749,2687
685,3.5,61.0,0.0,3.5,12,7.232519398050206,31544770,4.034268849726357,124.40702874228501,511
686,4.5,331.0,0.0,4.25,4,20.83760594994553,82677264,4.034268849726357,124.91045288356918,295
687,4.0,8.0,0.0,4.0,4,7.232519398050206,69645312,4.034268849726357,75.5861924569405,2670
688,2.5,22.0,0.99,2.5,4,7.232519398050206,45342720,4.034268849726357,118.43837124168752,1962
689,4.5,5468.0,0.0,4.5,9,7.232519398050206,67420160,4.034268849726357,144.21633300568496,1557
690,4.5,4275.0,0.0,4.5,12,7.232519398050206,20635648,4.034268849726357,144.21633300568496,1611
691,4.0,40.0,0.0,4.125,4,6.886961766014588,24913920,4.034268849726357,125.19093457746456,1630
692,4.0,71.0,0.0,3.985294117647059,9,47.1800072668397,26745135,4.034268849726357,72.61289717651596,0
693,4.0,79.0,0.0,3.985294117647059,9,47.1800072668397,56763252,4.034268849726357,72.61289717651596,0
694,3.0,189.0,0.99,4.0,4,7.232519398050206,5594112,3.629155160069551,111.66967130517392,2428
695,4.0,97.0,0.0,4.0,4,7.232519398050206,10983424,4.034268849726357,72.61289717651596,2341
696,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,7.232519398050206,21252920,4.034268849726357,85.27532605000758,373
697,4.0,6.0,0.99,4.0,4,192.9750320014043,27770880,4.034268849726357,121.66824415419111,1064
698,4.0,6.0,0.99,4.0,4,192.9750320014043,27770880,4.034268849726357,121.66824415419111,1064
699,4.5,5211.0,2.99,4.5,4,7.232519398050206,297523200,4.034268849726357,124.64153943461565,2183
700,4.0,21.0,0.0,3.6666666666666665,4,33.9708066710437,20881408,4.034268849726357,121.66824415419111,2087
701,4.03122123350721,3581.406259588831,0.99,3.510407077835737,4,140.0428287677017,17600512,3.920387374295861,125.19093457746456,2263
702,4.5,147.0,0.0,4.5,4,7.232519398050206,207930368,4.034268849726357,108.11000382818523,2408
703,4.5,28.0,2.99,4.25,4,7.232519398050206,82276352,3.920387374295861,118.43837124168752,2942
704,5.0,185.0,0.0,5.0,4,7.232519398050206,19635080,4.034268849726357,75.5861924569405,92
705,4.5,71.0,0.99,4.375,4,7.232519398050206,54432768,4.034268849726357,144.21633300568496,2105
706,4.0,1975.0,0.0,4.375,4,7.232519398050206,54656000,4.034268849726357,137.28757652425364,2098
707,4.0,1457.0,0.0,4.0,4,7.232519398050206,14261248,4.034268849726357,144.21633300568496,2931
708,3.5,477.0,4.99,4.166666666666667,4,60.313681775517566,647016448,4.034268849726357,125.10438530348273,2120
709,4.5,67.0,2.99,4.277777777777778,12,7.232519398050206,13284352,4.034268849726357,124.64153943461565,1773
710,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,7.232519398050206,6982656,4.034268849726357,75.5861924569405,2026
711,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,7.232519398050206,241895,4.034268849726357,124.91045288356918,0
712,4.5,10640.0,0.0,4.5,12,7.232519398050206,180524503,4.034268849726357,49.77821939833832,98
713,4.5,52.0,2.99,4.5,4,20.441719993846203,2350080,4.034268849726357,124.40702874228501,2330
714,4.0,162.0,0.0,3.7832013270942006,4,33.82737383778138,16177987,4.034268849726357,88.48240878655065,110
715,4.5,2295.0,7.99,4.0,9,7.232519398050206,261958656,4.034268849726357,88.48240878655064,2054
716,2.5,26.0,0.0,3.1328053083768026,4,7.232519398050206,5351974,4.034268849726357,124.64153943461565,182
717,4.5,3181.0,3.99,3.875,4,60.313681775517566,103260160,4.034268849726357,121.66824415419111,2653
718,3.0,173.0,0.0,3.6955098701033036,4,139.780818856533,123760640,4.034268849726357,134.6707781592533,802
719,4.03122123350721,3581.406259588831,0.0,4.03122123350721,4,7.232519398050206,20009584,4.034268849726357,69.0093267299168,7
720,4.0,169.0,0.0,4.0,4,7.232519398050206,54674744,4.034268849726357,137.5377557642258,544
721,4.0,44.0,0.0,4.0,4,192.7614380208247,33016341,4.034268849726357,121.66824415419111,651
722,4.5,58.0,0.0,4.25,9,7.232519398050206,15297039,4.034268849726357,88.48240878655065,0
723,3.5,279.0,0.0,4.0,4,7.232519398050206,8681472,4.034268849726357,108.78740182150707,2344
724,4.03122123350721,3581.406259588831,0.99,4.03122123350721,4,7.232519398050206,4947968,4.034268849726357,75.5861924569405,2600
725,4.0,22.0,0.0,4.125,4,33.9708066710437,30023680,4.034268849726357,125.19093457746456,780
726,4.0,309.0,9.99,3.75,4,100.04511502481805,185074525,4.034268849726357,124.64153943461565,21
727,4.0,181.0,0.0,3.75,4,100.04511502481805,68972283,4.034268849726357,124.64153943461565,0
728,3.5,116.0,0.0,3.765610616753605,4,7.232519398050206,37614592,4.034268849726357,121.66824415419111,2559
729,4.0,1807.0,0.0,4.0625,4,7.232519398050206,93295616,4.034268849726357,124.64153943461565,2306
730,3.5,500.0,0.0,3.765610616753605,4,7.232519398050206,254947328,4.034268849726357,123.9795154382199,1238
731,4.5,56.0,1.99,4.265610616753605,12,33.79816226830917,94300160,4.034268849726357,88.48240878655065,2297
732,3.5,14.0,0.0,3.5,4,7.232519398050206,50920448,3.629155160069551,111.40075785622042,2225
733,3.5,290.0,0.0,3.5,4,7.232519398050206,66534645,4.034268849726357,137.5377557642258,131
